topLeft_x,topLeft_y,bottomRight_x,bottomRight_y,POC,variance,mean,gradientH,gradientV,ratioGrad,sum,quarter1Var,quarter1Mean,quarter1GradH,quarter1GradV,quarter1RatioGrad,quarter1Sum,quarter2Var,quarter2Mean,quarter2GradH,quarter2GradV,quarter2RatioGrad,quarter2Sum,quarter3Var,quarter3Mean,quarter3GradH,quarter3GradV,quarter3RatioGrad,quarter3Sum,quarter4Var,quarter4Mean,quarter4GradH,quarter4GradV,quarter4RatioGrad,quarter4Sum,videoname,CU_width,CU_height
192.0,128.0,223.0,143.0,0.0,249.6787109375,504.09375,3712.0,64384.0,0.05765407554671968,258096.0,278.6240234375,507.96875,5536.0,64896.0,0.08530571992110454,130040.0,190.7021484375,500.21875,64128.0,65024.0,0.9862204724409449,128056.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
224.0,128.0,255.0,143.0,0.0,414.9912109375,481.09375,64320.0,63488.0,1.0131048387096775,246320.0,620.478271484375,480.578125,63776.0,65376.0,0.9755261869799314,123028.0,208.972412109375,481.609375,64640.0,63648.0,1.0155857214680744,123292.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
256.0,128.0,287.0,143.0,0.0,15309.277282714844,303.7421875,33664.0,59808.0,0.5628678437667202,155516.0,13557.583740234375,389.796875,34272.0,60704.0,0.5645756457564576,99788.0,2250.15234375,217.6875,63936.0,64640.0,0.9891089108910891,55728.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
288.0,128.0,319.0,143.0,0.0,23351.084411621094,433.4609375,31424.0,61888.0,0.5077559462254395,221932.0,42310.505615234375,406.703125,2816.0,62880.0,0.044783715012722644,104116.0,2959.7021484375,460.21875,23584.0,64544.0,0.3653941497273178,117816.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
320.0,128.0,351.0,143.0,0.0,309.915771484375,478.578125,96.0,4736.0,0.02027027027027027,245032.0,298.659912109375,479.609375,64544.0,2400.0,26.893333333333334,122780.0,319.044677734375,477.546875,1184.0,2336.0,0.5068493150684932,122252.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
352.0,128.0,383.0,143.0,0.0,7227.156677246094,433.4140625,61760.0,4960.0,12.451612903225806,221908.0,7013.189208984375,465.171875,50496.0,63648.0,0.7933634992458521,119084.0,5424.0068359375,401.65625,13024.0,6848.0,1.9018691588785046,102824.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
384.0,128.0,415.0,143.0,0.0,6560.599548339844,405.3671875,57248.0,5024.0,11.394904458598726,207548.0,6494.796630859375,440.515625,3808.0,6592.0,0.5776699029126213,112772.0,4155.5771484375,370.21875,56000.0,63968.0,0.8754377188594297,94776.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
0.0,144.0,31.0,159.0,0.0,8936.585693359375,425.265625,11232.0,59424.0,0.1890145395799677,217736.0,7347.107177734375,404.453125,60128.0,4384.0,13.715328467153284,103540.0,9659.743896484375,446.078125,17664.0,55040.0,0.3209302325581395,114196.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
32.0,144.0,63.0,159.0,0.0,13524.617126464844,409.4921875,32640.0,2496.0,13.076923076923077,209660.0,11442.2490234375,449.96875,64064.0,1792.0,35.75,115192.0,12330.281005859375,369.015625,34752.0,704.0,49.36363636363637,94468.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
64.0,144.0,95.0,159.0,0.0,4890.12109375,305.4375,25632.0,57376.0,0.4467373117679866,156384.0,269.52734375,279.3125,544.0,128.0,4.25,71504.0,8145.68359375,331.5625,25216.0,57248.0,0.44046953605366124,84880.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
96.0,144.0,127.0,159.0,0.0,15160.77734375,450.6875,6944.0,64192.0,0.10817547357926222,230752.0,14494.056396484375,367.921875,60640.0,64352.0,0.9423172550969667,94188.0,2127.200927734375,533.453125,8768.0,65376.0,0.13411649534997552,136564.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
128.0,144.0,159.0,159.0,0.0,488.79925537109375,552.2109375,1216.0,6336.0,0.1919191919191919,282732.0,396.08984375,555.1875,2624.0,4992.0,0.5256410256410257,142128.0,563.788818359375,549.234375,64224.0,1344.0,47.785714285714285,140604.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
160.0,144.0,191.0,159.0,0.0,1237.2333984375,518.28125,58048.0,5920.0,9.805405405405406,265360.0,432.284912109375,532.390625,62976.0,4000.0,15.744,136292.0,1644.032958984375,504.171875,60608.0,1920.0,31.566666666666666,129068.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
192.0,144.0,223.0,159.0,0.0,220.1875,502.0,2848.0,4480.0,0.6357142857142857,257024.0,233.7958984375,503.71875,4000.0,1088.0,3.676470588235294,128952.0,200.6708984375,500.28125,64416.0,3392.0,18.99056603773585,128072.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
224.0,144.0,255.0,159.0,0.0,573.1083374023438,479.1796875,63744.0,64800.0,0.9837037037037037,245340.0,905.8505859375,480.15625,63616.0,96.0,662.6666666666666,122920.0,238.458740234375,478.203125,64416.0,64704.0,0.9955489614243324,122420.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
256.0,144.0,287.0,159.0,0.0,14333.273376464844,299.4921875,33536.0,64512.0,0.5198412698412699,153340.0,14993.318115234375,375.296875,35840.0,63840.0,0.5614035087719298,96076.0,2180.52734375,223.6875,61760.0,672.0,91.9047619047619,57264.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
288.0,144.0,319.0,159.0,0.0,30555.988037109375,412.109375,26912.0,15584.0,1.726899383983573,211000.0,45892.4912109375,359.90625,41376.0,15936.0,2.5963855421686746,92136.0,9769.15234375,464.3125,53184.0,65184.0,0.8159057437407953,118864.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
320.0,144.0,351.0,159.0,0.0,1284.4071655273438,445.6953125,864.0,42112.0,0.020516717325227963,228196.0,1322.9755859375,446.15625,65056.0,54080.0,1.2029585798816569,114216.0,1245.413818359375,445.234375,960.0,53568.0,0.017921146953405017,113980.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
352.0,144.0,383.0,159.0,0.0,7134.554626464844,402.5078125,55424.0,47168.0,1.175033921302578,206084.0,6509.782958984375,432.171875,50976.0,56640.0,0.9,110636.0,5999.4130859375,372.84375,5024.0,56064.0,0.08961187214611872,95448.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
384.0,144.0,415.0,159.0,0.0,8484.9375,383.25,56224.0,21568.0,2.606824925816024,196224.0,10736.62109375,416.9375,2272.0,37760.0,0.06016949152542373,106736.0,3963.55859375,349.5625,53408.0,49344.0,1.0823605706874189,89488.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
0.0,160.0,31.0,175.0,0.0,10256.68359375,411.5625,13824.0,4480.0,3.085714285714286,210720.0,8670.234375,399.125,13536.0,62624.0,0.21614716402657128,102176.0,11533.75,424.0,1184.0,7392.0,0.16017316017316016,108544.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
32.0,160.0,63.0,175.0,0.0,10844.05859375,372.9375,33440.0,49696.0,0.6728911783644559,190944.0,9540.46484375,421.8125,60032.0,58112.0,1.0330396475770924,107984.0,7370.12109375,324.0625,39104.0,57120.0,0.684593837535014,82960.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
64.0,160.0,95.0,175.0,0.0,492.58685302734375,281.8046875,4608.0,59232.0,0.07779578606158834,144284.0,186.15234375,271.3125,62976.0,64160.0,0.9815461346633416,69456.0,578.849365234375,292.296875,6400.0,60608.0,0.10559662090813093,74828.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
96.0,160.0,127.0,175.0,0.0,20528.1318359375,375.34375,18208.0,48352.0,0.37657180675049634,192176.0,24354.243896484375,341.921875,58720.0,2816.0,20.852272727272727,87532.0,14467.976318359375,408.765625,23648.0,45536.0,0.5193253689388616,104644.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
128.0,160.0,159.0,175.0,0.0,2634.273193359375,457.265625,65120.0,35776.0,1.8202146690518783,234120.0,3281.0224609375,461.40625,192.0,47104.0,0.004076086956521739,118120.0,1953.234375,453.125,65248.0,54208.0,1.203659976387249,116000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
160.0,160.0,191.0,175.0,0.0,1450.9994506835938,445.9765625,64832.0,47968.0,1.351567711807872,228340.0,1550.095458984375,450.171875,65088.0,55072.0,1.1818710052295178,115244.0,1316.7021484375,441.78125,96.0,58432.0,0.0016429353778751369,113096.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
192.0,160.0,223.0,175.0,0.0,921.7899780273438,454.8046875,65088.0,48512.0,1.341688654353562,232860.0,1123.0,459.0,1088.0,55520.0,0.019596541786743516,117504.0,685.378662109375,450.609375,63936.0,58528.0,1.0924002186987425,115356.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
224.0,160.0,255.0,175.0,0.0,587.43359375,428.0625,62400.0,56960.0,1.095505617977528,219168.0,724.3974609375,431.40625,63584.0,61632.0,1.0316718587746625,110440.0,428.1083984375,424.71875,63840.0,60864.0,1.0488958990536277,108728.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
256.0,160.0,287.0,175.0,0.0,13151.859375,382.625,61888.0,48384.0,1.279100529100529,195904.0,6541.625,385.0,60960.0,14272.0,4.271300448430493,98560.0,19750.8125,380.25,65472.0,34112.0,1.9193245778611632,97344.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
288.0,160.0,319.0,175.0,0.0,26528.685974121094,450.0390625,5696.0,59808.0,0.09523809523809523,230420.0,37326.734375,437.375,25728.0,59104.0,0.43530048727666487,111968.0,15409.880615234375,462.703125,45920.0,704.0,65.22727272727273,118452.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
320.0,160.0,351.0,175.0,0.0,290.380615234375,424.703125,1760.0,8960.0,0.19642857142857142,217448.0,440.27734375,426.3125,96.0,4864.0,0.019736842105263157,109136.0,135.3037109375,423.09375,1664.0,4096.0,0.40625,108312.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
352.0,160.0,383.0,175.0,0.0,1978.5224609375,403.59375,61760.0,6080.0,10.157894736842104,206640.0,2013.99609375,421.0625,56640.0,4448.0,12.733812949640289,107792.0,1332.734375,386.125,5664.0,1632.0,3.4705882352941178,98848.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
384.0,160.0,415.0,175.0,0.0,2007.8125,385.5,57376.0,11712.0,4.898907103825136,197376.0,1260.18359375,415.5625,320.0,2080.0,0.15384615384615385,106384.0,947.93359375,355.4375,56384.0,9632.0,5.853820598006645,90992.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,BasketballPass,32,16
